User-Journey,age_group,language_preferred,Journey Number,Journey Start Date,Journey End Date,Events Combo,# of Touchpoints,Journey Duration,Conversion,Email,Facebook,House Ads,Instagram,Push
a100006229-1,36-45 years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100002182-1,30-36 years,English,1,2018-01-04,2018-01-27,"House Ads, Instagram",2,23,0,0,0,1,1,0
a100001860-1,45-55 years,English,1,2018-01-10,2018-01-12,"Facebook, House Ads",2,2,0,0,1,1,0,0
a100004463-1,24-30 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100007172-1,45-55 years,English,1,2018-01-19,2018-01-19,Facebook,1,0,0,0,1,0,0,0
a100002250-1,45-55 years,Spanish,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100002664-1,36-45 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100007235-1,45-55 years,English,1,2018-01-21,2018-01-21,Facebook,1,0,0,0,1,0,0,0
a100000398-1,19-24 years,English,1,2018-01-28,2018-01-28,Conversion,0,0,1,0,0,0,0,0
a100004461-1,0-18 years,English,1,2018-01-02,2018-01-08,"House Ads, Instagram",2,6,0,0,0,1,1,0
a100002118-1,45-55 years,English,1,2018-01-02,2018-01-18,"House Ads, Instagram",2,16,0,0,0,1,1,0
a100004399-1,19-24 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100001117-1,0-18 years,English,1,2018-01-03,2018-01-03,Conversion,0,0,1,0,0,0,0,0
a100004879-1,45-55 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100001613-1,36-45 years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100006469-1,55+ years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100007088-1,24-30 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100003597-1,55+ years,English,1,2018-01-12,2018-01-27,"House Ads, Instagram",2,15,0,0,0,1,1,0
a100000611-1,0-18 years,English,1,2018-01-24,2018-01-24,Conversion,0,0,1,0,0,0,0,0
a100001906-1,30-36 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100003587-1,55+ years,Arabic,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100003746-1,36-45 years,English,1,2018-01-02,2018-01-02,Push,1,0,0,0,0,0,0,1
a100003834-1,30-36 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100004097-1,0-18 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100001510-1,30-36 years,English,1,2018-01-24,2018-01-24,Instagram,1,0,0,0,0,0,1,0
a100006070-1,55+ years,English,1,2018-01-02,2018-01-02,Facebook,1,0,0,0,1,0,0,0
a100006147-1,55+ years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100006517-1,45-55 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100002920-1,30-36 years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100006025-1,30-36 years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100006763-1,55+ years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100001985-1,36-45 years,Spanish,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100007026-1,30-36 years,English,1,2018-01-11,2018-01-11,Facebook,1,0,0,0,1,0,0,0
a100002229-1,24-30 years,English,1,2018-01-02,2018-01-20,"House Ads, Instagram",2,18,0,0,0,1,1,0
a100000516-1,24-30 years,English,1,2018-01-26,2018-01-26,Facebook,1,0,0,0,1,0,0,0
a100002127-1,24-30 years,English,1,2018-01-11,2018-01-19,"Facebook, House Ads",2,8,0,0,1,1,0,0
a100005302-1,19-24 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100000141-1,19-24 years,English,1,2018-01-04,2018-01-04,Push,1,0,0,0,0,0,0,1
a100002835-1,45-55 years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100004618-1,30-36 years,English,1,2018-01-30,2018-01-30,"House Ads, Push",2,0,0,0,0,1,0,1
a100006280-1,55+ years,English,1,2018-01-07,2018-01-07,Push,1,0,0,0,0,0,0,1
a100005158-1,36-45 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100003706-1,24-30 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100005671-1,55+ years,English,1,2018-01-27,2018-01-27,"Facebook, House Ads",2,0,0,0,1,1,0,0
a100004342-1,0-18 years,English,1,2018-01-11,2018-01-18,"Facebook, House Ads",2,7,0,0,1,1,0,0
a100004824-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100006918-1,0-18 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100003709-1,45-55 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100003510-1,45-55 years,Arabic,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100006717-1,24-30 years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100005390-1,45-55 years,English,1,2018-01-07,2018-01-07,Facebook,1,0,0,0,1,0,0,0
a100003957-1,0-18 years,English,1,2018-01-07,2018-01-07,Instagram,1,0,0,0,0,0,1,0
a100004997-1,36-45 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100005554-1,19-24 years,English,1,2018-01-05,2018-01-05,Push,1,0,0,0,0,0,0,1
a100006390-1,36-45 years,English,1,2018-01-28,2018-01-28,Instagram,1,0,0,0,0,0,1,0
a100002707-1,0-18 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100003078-1,0-18 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100003396-1,45-55 years,Arabic,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100002856-1,55+ years,English,1,2018-01-30,2018-01-30,Instagram,1,0,0,0,0,0,1,0
a100004298-1,45-55 years,English,1,2018-01-05,2018-01-13,"House Ads, Push",2,8,0,0,0,1,0,1
a100005162-1,19-24 years,English,1,2018-01-31,2018-01-31,Push,1,0,0,0,0,0,0,1
a100000703-1,19-24 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100001284-1,36-45 years,English,1,2018-01-23,2018-01-23,Conversion,0,0,1,0,0,0,0,0
a100002939-1,36-45 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100003026-1,55+ years,English,1,2018-01-23,2018-01-23,Facebook,1,0,0,0,1,0,0,0
a100002860-1,19-24 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100000972-1,36-45 years,English,1,2018-01-02,2018-01-16,"Conversion, Facebook, House Ads",2,14,1,0,1,1,0,0
a100003082-1,36-45 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100003960-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100003179-1,55+ years,English,1,2018-01-14,2018-01-14,Facebook,1,0,0,0,1,0,0,0
a100004782-1,55+ years,English,1,2018-01-28,2018-01-28,Facebook,1,0,0,0,1,0,0,0
a100001221-1,19-24 years,English,1,2018-01-14,2018-01-15,"Conversion, Instagram",1,1,1,0,0,0,1,0
a100004567-1,19-24 years,Spanish,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100004837-1,45-55 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100006476-1,55+ years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100004894-1,55+ years,English,1,2018-01-13,2018-01-13,Facebook,1,0,0,0,1,0,0,0
a100004234-1,36-45 years,English,1,2018-01-01,2018-01-27,"Facebook, Push",2,26,0,0,1,0,0,1
a100006421-1,0-18 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100005123-1,36-45 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100002887-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100004578-1,45-55 years,English,1,2018-01-11,2018-01-19,"House Ads, Push",2,8,0,0,0,1,0,1
a100000472-1,19-24 years,English,1,2018-01-23,2018-01-23,Push,1,0,0,0,0,0,0,1
a100007201-1,55+ years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100002872-1,36-45 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100005183-1,19-24 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100002626-1,30-36 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100006554-1,0-18 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100001368-1,36-45 years,English,1,2018-01-03,2018-01-03,"Conversion, Instagram",1,0,1,0,0,0,1,0
a100002806-1,30-36 years,English,1,2018-01-23,2018-01-23,House Ads,1,0,0,0,0,1,0,0
a100003805-1,24-30 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100000959-1,45-55 years,English,1,2018-01-02,2018-01-03,"Conversion, House Ads, Instagram",2,1,1,0,0,1,1,0
a100000897-1,0-18 years,English,1,2018-01-01,2018-01-25,"Facebook, House Ads",2,24,0,0,1,1,0,0
a100001914-1,45-55 years,Spanish,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100003031-1,0-18 years,English,1,2018-01-24,2018-01-24,Push,1,0,0,0,0,0,0,1
a100004644-1,19-24 years,English,1,2018-01-03,2018-01-14,"House Ads, Instagram",2,11,0,0,0,1,1,0
a100005757-1,19-24 years,English,1,2018-01-09,2018-01-09,Instagram,1,0,0,0,0,0,1,0
a100006434-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100000871-2,0-18 years,English,2,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100003410-1,19-24 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100002029-1,0-18 years,English,1,2018-01-05,2018-01-06,"House Ads, Instagram",2,1,0,0,0,1,1,0
a100001104-2,19-24 years,English,2,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100000871-1,0-18 years,English,1,2018-01-02,2018-01-03,"Conversion, House Ads, Instagram",2,1,1,0,0,1,1,0
a100005803-1,45-55 years,English,1,2018-01-15,2018-01-15,Facebook,1,0,0,0,1,0,0,0
a100006644-1,55+ years,English,1,2018-01-08,2018-01-08,Push,1,0,0,0,0,0,0,1
a100000981-2,0-18 years,English,2,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100002745-1,0-18 years,English,1,2018-01-14,2018-01-14,Push,1,0,0,0,0,0,0,1
a100004544-1,55+ years,Spanish,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100003922-1,0-18 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100002574-1,45-55 years,English,1,2018-01-21,2018-01-21,Instagram,1,0,0,0,0,0,1,0
a100005398-1,55+ years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100001986-1,45-55 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100002908-1,24-30 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100004982-1,30-36 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100000384-1,19-24 years,English,1,2018-01-14,2018-01-14,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100004435-1,24-30 years,English,1,2018-01-17,2018-01-30,"Facebook, House Ads",2,13,0,0,1,1,0,0
a100004745-1,36-45 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100007096-1,30-36 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100001204-1,19-24 years,English,1,2018-01-11,2018-01-13,"Conversion, Facebook",1,2,1,0,1,0,0,0
a100002414-1,19-24 years,English,1,2018-01-15,2018-01-29,"Email, Instagram",2,14,0,1,0,0,1,0
a100001048-1,19-24 years,English,1,2018-01-02,2018-01-12,"Conversion, House Ads, Instagram",2,10,1,0,0,1,1,0
a100004566-1,0-18 years,English,1,2018-01-18,2018-01-20,"Facebook, House Ads",2,2,0,0,1,1,0,0
a100002059-1,0-18 years,English,1,2018-01-05,2018-01-09,"House Ads, Push",2,4,0,0,0,1,0,1
a100001472-1,19-24 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100005608-1,55+ years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100003217-1,55+ years,English,1,2018-01-20,2018-01-20,Push,1,0,0,0,0,0,0,1
a100000983-2,24-30 years,English,2,2018-01-11,2018-01-11,Facebook,1,0,0,0,1,0,0,0
a100001895-1,36-45 years,English,1,2018-01-14,2018-01-17,"Facebook, House Ads",2,3,0,0,1,1,0,0
a100007253-1,24-30 years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
a100003529-1,36-45 years,English,1,2018-01-02,2018-01-02,Push,1,0,0,0,0,0,0,1
a100001080-2,0-18 years,English,2,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100004309-1,24-30 years,English,1,2018-01-06,2018-01-24,"House Ads, Instagram",2,18,0,0,0,1,1,0
a100006103-1,36-45 years,English,1,2018-01-07,2018-01-07,Instagram,1,0,0,0,0,0,1,0
a100003633-1,45-55 years,English,1,2018-01-01,2018-01-17,"House Ads, Push",2,16,0,0,0,1,0,1
a100006798-1,55+ years,English,1,2018-01-04,2018-01-31,"Facebook, House Ads",2,27,0,0,1,1,0,0
a100002634-1,45-55 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100005284-1,36-45 years,English,1,2018-01-18,2018-01-18,Instagram,1,0,0,0,0,0,1,0
a100003477-1,19-24 years,English,1,2018-01-26,2018-01-26,Push,1,0,0,0,0,0,0,1
a100003906-1,45-55 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100005300-1,55+ years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100005783-1,55+ years,English,1,2018-01-12,2018-01-22,"Facebook, House Ads",2,10,0,0,1,1,0,0
a100003220-1,19-24 years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100006181-1,45-55 years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100006496-1,45-55 years,English,1,2018-01-12,2018-01-12,Facebook,1,0,0,0,1,0,0,0
a100001718-1,19-24 years,English,1,2018-01-23,2018-01-23,Instagram,1,0,0,0,0,0,1,0
a100006046-1,30-36 years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100006033-1,36-45 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100002577-1,24-30 years,German,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100003843-1,45-55 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100004967-1,24-30 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100005836-1,30-36 years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100006806-1,0-18 years,English,1,2018-01-05,2018-01-31,"Facebook, Instagram",2,26,0,0,1,0,1,0
a100003376-1,30-36 years,Spanish,1,2018-01-11,2018-01-11,Instagram,1,0,0,0,0,0,1,0
a100000922-1,19-24 years,English,1,2018-01-28,2018-01-29,"House Ads, Push",2,1,0,0,0,1,0,1
a100006913-1,24-30 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100006209-1,45-55 years,English,1,2018-01-27,2018-01-27,Instagram,1,0,0,0,0,0,1,0
a100004192-1,36-45 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100004118-1,0-18 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100000105-1,19-24 years,English,1,2018-01-04,2018-01-05,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100005496-1,55+ years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100006115-1,24-30 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100005517-1,55+ years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100003326-1,24-30 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100000979-1,19-24 years,English,1,2018-01-03,2018-01-05,"Conversion, House Ads, Instagram",2,2,1,0,0,1,1,0
a100002080-1,30-36 years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100005314-1,55+ years,English,1,2018-01-27,2018-01-27,Push,1,0,0,0,0,0,0,1
a100005340-1,36-45 years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100003507-1,24-30 years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100005506-1,24-30 years,English,1,2018-01-29,2018-01-29,Push,1,0,0,0,0,0,0,1
a100006577-1,24-30 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100006638-1,0-18 years,English,1,2018-01-07,2018-01-07,Instagram,1,0,0,0,0,0,1,0
a100000045-1,0-18 years,English,1,2018-01-02,2018-01-02,Conversion,0,0,1,0,0,0,0,0
a100001401-1,24-30 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100005912-1,19-24 years,English,1,2018-01-05,2018-01-15,"Email, House Ads",2,10,0,1,0,1,0,0
a100006833-1,55+ years,English,1,2018-01-09,2018-01-09,Instagram,1,0,0,0,0,0,1,0
a100005471-1,24-30 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100006541-1,19-24 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100005215-1,45-55 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100003935-1,55+ years,English,1,2018-01-04,2018-01-04,Instagram,1,0,0,0,0,0,1,0
a100001840-1,30-36 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100002891-1,30-36 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100004657-1,0-18 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100005385-1,0-18 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100006898-1,19-24 years,English,1,2018-01-18,2018-01-18,Instagram,1,0,0,0,0,0,1,0
a100001862-1,19-24 years,English,1,2018-01-12,2018-01-12,"House Ads, Instagram",2,0,0,0,0,1,1,0
a100003563-1,0-18 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100004754-1,55+ years,English,1,2018-01-19,2018-01-19,"House Ads, Push",2,0,0,0,0,1,0,1
a100004063-1,19-24 years,English,1,2018-01-28,2018-01-28,Facebook,1,0,0,0,1,0,0,0
a100006855-1,0-18 years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100001129-1,0-18 years,English,1,2018-01-15,2018-01-15,"Conversion, Email",1,0,1,1,0,0,0,0
a100002604-1,45-55 years,English,1,2018-01-25,2018-01-25,Facebook,1,0,0,0,1,0,0,0
a100003243-1,36-45 years,English,1,2018-01-23,2018-01-23,Push,1,0,0,0,0,0,0,1
a100004604-1,30-36 years,English,1,2018-01-16,2018-01-28,"House Ads, Instagram",2,12,0,0,0,1,1,0
a100006896-1,55+ years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100005571-1,36-45 years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
a100007014-1,45-55 years,English,1,2018-01-09,2018-01-09,Instagram,1,0,0,0,0,0,1,0
a100003918-1,30-36 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100005524-1,55+ years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100001484-1,19-24 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100000882-2,45-55 years,English,2,2018-01-18,2018-01-18,Conversion,0,0,1,0,0,0,0,0
a100005043-1,19-24 years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100003996-1,36-45 years,English,1,2018-01-13,2018-01-13,Push,1,0,0,0,0,0,0,1
a100000504-1,36-45 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100001042-1,30-36 years,English,1,2018-01-10,2018-01-19,"House Ads, Instagram",2,9,0,0,0,1,1,0
a100002154-1,45-55 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100002372-1,19-24 years,English,1,2018-01-23,2018-01-23,Facebook,1,0,0,0,1,0,0,0
a100004700-1,19-24 years,English,1,2018-01-11,2018-01-28,"House Ads, Instagram",2,17,0,0,0,1,1,0
a100002364-1,45-55 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100002267-1,36-45 years,English,1,2018-01-08,2018-01-28,"Instagram, Push",2,20,0,0,0,0,1,1
a100000061-1,0-18 years,English,1,2018-01-01,2018-01-02,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100002585-1,36-45 years,English,1,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100006371-1,55+ years,English,1,2018-01-20,2018-01-20,Push,1,0,0,0,0,0,0,1
a100003288-1,24-30 years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100005448-1,0-18 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100001489-1,0-18 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100004313-1,55+ years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100006597-1,19-24 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100001955-1,36-45 years,Spanish,1,2018-01-11,2018-01-25,"House Ads, Push",2,14,0,0,0,1,0,1
a100001126-1,19-24 years,English,1,2018-01-12,2018-01-12,Conversion,0,0,1,0,0,0,0,0
a100001624-1,30-36 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100006287-1,55+ years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100004863-1,30-36 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100002412-1,45-55 years,English,1,2018-01-15,2018-01-29,"Email, Facebook",2,14,0,1,1,0,0,0
a100004626-1,36-45 years,English,1,2018-01-17,2018-01-31,"House Ads, Push",2,14,0,0,0,1,0,1
a100003490-1,30-36 years,English,1,2018-01-28,2018-01-28,Push,1,0,0,0,0,0,0,1
a100003662-1,45-55 years,English,1,2018-01-05,2018-01-21,"House Ads, Instagram",2,16,0,0,0,1,1,0
a100005161-1,0-18 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100005820-1,19-24 years,English,1,2018-01-18,2018-01-18,Instagram,1,0,0,0,0,0,1,0
a100001775-1,36-45 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100000918-1,30-36 years,English,1,2018-01-04,2018-01-04,Facebook,1,0,0,0,1,0,0,0
a100002893-1,45-55 years,English,1,2018-01-04,2018-01-04,Facebook,1,0,0,0,1,0,0,0
a100001722-1,45-55 years,English,1,2018-01-23,2018-01-23,House Ads,1,0,0,0,0,1,0,0
a100006148-1,0-18 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100004242-1,45-55 years,English,1,2018-01-04,2018-01-28,"Facebook, Push",2,24,0,0,1,0,0,1
a100004729-1,24-30 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100006140-1,55+ years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100003478-1,24-30 years,English,1,2018-01-26,2018-01-26,Facebook,1,0,0,0,1,0,0,0
a100002824-1,30-36 years,English,1,2018-01-25,2018-01-25,House Ads,1,0,0,0,0,1,0,0
a100004156-1,30-36 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100000891-2,19-24 years,English,2,2018-01-09,2018-01-09,Conversion,0,0,1,0,0,0,0,0
a100006772-1,19-24 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100005563-1,30-36 years,English,1,2018-01-06,2018-01-06,Facebook,1,0,0,0,1,0,0,0
a100005473-1,36-45 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100007140-1,19-24 years,German,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100000660-1,24-30 years,English,1,2018-01-15,2018-01-15,Conversion,0,0,1,0,0,0,0,0
a100001063-1,19-24 years,English,1,2018-01-09,2018-01-09,Conversion,0,0,1,0,0,0,0,0
a100000661-1,0-18 years,English,1,2018-01-15,2018-01-15,Conversion,0,0,1,0,0,0,0,0
a100004508-1,45-55 years,English,1,2018-01-04,2018-01-09,"House Ads, Instagram",2,5,0,0,0,1,1,0
a100000170-1,55+ years,English,1,2018-01-07,2018-01-07,Conversion,0,0,1,0,0,0,0,0
a100002897-1,0-18 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100003337-1,24-30 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100000369-1,0-18 years,English,1,2018-01-20,2018-01-20,Conversion,0,0,1,0,0,0,0,0
a100002323-1,0-18 years,English,1,2018-01-16,2018-01-24,"Instagram, Push",2,8,0,0,0,0,1,1
a100000896-1,36-45 years,English,1,2018-01-03,2018-01-10,"Conversion, House Ads",1,7,1,0,0,1,0,0
a100002475-1,24-30 years,English,1,2018-01-07,2018-01-07,Push,1,0,0,0,0,0,0,1
a100000376-1,0-18 years,Spanish,1,2018-01-27,2018-01-27,Conversion,0,0,1,0,0,0,0,0
a100007249-1,45-55 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100003735-1,24-30 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100000311-1,0-18 years,English,1,2018-01-10,2018-01-10,Conversion,0,0,1,0,0,0,0,0
a100006216-1,45-55 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100004171-1,36-45 years,English,1,2018-01-12,2018-01-12,Facebook,1,0,0,0,1,0,0,0
a100000248-1,36-45 years,English,1,2018-01-23,2018-01-23,Push,1,0,0,0,0,0,0,1
a100006779-1,19-24 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
